"Date","High","Low","Open","Close","Volume"
"2015-08-04",47.709999,46.68,46.75,47.540001,33403900
"2015-08-05",48.41,47.540001,47.98,47.580002,26959700
"2015-08-06",47.77,46.330002,47.709999,46.619999,27368000
"2015-08-07",46.779999,46.259998,46.389999,46.740002,19163000
"2015-08-10",47.490002,46.84,46.950001,47.330002,23079900
"2015-08-11",46.939999,45.900002,46.82,46.41,29237400
"2015-08-12",46.900002,45.709999,46.189999,46.740002,30181400
"2015-08-13",47.099998,46.490002,47.060001,46.73,22627200
"2015-08-14",47.099998,46.52,46.529999,47,21473400
"2015-08-17",47.450001,46.57,46.810001,47.32,21099700
"2015-08-18",47.43,46.700001,46.84,47.27,23574100
"2015-08-19",47.080002,46.299999,46.779999,46.610001,31485500
"2015-08-20",46.470001,45.66,46.07,45.66,36238200
"2015-08-21",45.48,43.07,45.299999,43.07,70053100
"2015-08-24",42.689999,39.720001,40.450001,41.68,88753700
"2015-08-25",43.240002,40.389999,42.57,40.470001,70616600
"2015-08-26",42.84,41.060001,42.009998,42.709999,63408000
"2015-08-27",43.950001,42.93,43.23,43.900002,50943200
"2015-08-28",44.150002,43.389999,43.400002,43.93,28246700
"2015-08-31",43.93,43.099998,43.560001,43.52,34441700
"2015-09-01",42.59,41.66,42.169998,41.82,49688900
"2015-09-02",43.380001,41.880001,42.360001,43.360001,37671500
"2015-09-03",43.98,43.279999,43.41,43.5,28285200
"2015-09-04",43.040001,42.200001,42.810001,42.610001,37138800
"2015-09-08",44,43.200001,43.299999,43.889999,32469800
"2015-09-09",44.400002,42.91,44.209999,43.07,33469500
"2015-09-10",43.790001,42.75,43.119999,43.290001,31366600
"2015-09-11",43.59,42.939999,43.139999,43.48,27132500
"2015-09-14",43.439999,42.860001,43.43,43.040001,23656000
"2015-09-15",44.290001,43.080002,43.189999,43.98,28882200
"2015-09-16",44.380001,43.84,43.970001,44.299999,23372200
"2015-09-17",45,44.080002,44.290001,44.25,32768200
"2015-09-18",43.990002,43.330002,43.5,43.48,63143700
"2015-09-21",44.470001,43.599998,43.619999,44.110001,26177200
"2015-09-22",44.049999,43.310001,43.380001,43.900002,28085900
"2015-09-23",44.169998,43.509998,43.93,43.869999,17145200
"2015-09-24",44.130001,43.27,43.450001,43.91,27905600
"2015-09-25",44.73,43.759998,44.48,43.939999,29384600
"2015-09-28",44.09,43.209999,43.830002,43.290001,27613800
"2015-09-29",43.57,43.049999,43.369999,43.439999,32763600
"2015-09-30",44.299999,43.66,43.880001,44.259998,34958900
"2015-10-01",44.75,43.75,44.75,44.610001,28657900
"2015-10-02",45.57,43.919998,44.27,45.57,41839000
"2015-10-05",46.889999,45.700001,45.75,46.630001,34369300
"2015-10-06",47.18,46.220001,46.330002,46.75,27510800
"2015-10-07",47.349998,45.950001,47.099998,46.799999,27711500
"2015-10-08",47.52,46.5,46.560001,47.450001,33772700
"2015-10-09",47.540001,46.919998,47.450001,47.110001,28600600
"2015-10-12",47.07,46.5,46.98,47,19769100
"2015-10-13",47.130001,46.560001,46.560001,46.889999,19987800
"2015-10-14",47.099998,46.529999,46.650002,46.68,24697800
"2015-10-15",47.029999,46.529999,47.009998,47.009998,27189400
"2015-10-16",47.540001,46.900002,47.02,47.509998,25779300
"2015-10-19",47.880001,47.02,47.419998,47.619999,29387600
"2015-10-20",47.810001,47.02,47.439999,47.77,30802200
"2015-10-21",47.990002,47.110001,47.919998,47.200001,25144300
"2015-10-22",48.950001,47.09,47.529999,48.029999,56637100
"2015-10-23",54.07,52.25,52.299999,52.869999,135227100
"2015-10-26",54.32,52.5,52.529999,54.25,64633300
"2015-10-27",54.369999,53.580002,53.990002,53.689999,50999900
"2015-10-28",53.98,52.860001,53.540001,53.98,47000800
"2015-10-29",53.830002,53.220001,53.540001,53.360001,30202100
"2015-10-30",53.990002,52.619999,53.32,52.639999,46619800
"2015-11-02",53.360001,52.619999,52.849998,53.240002,30285000
"2015-11-03",54.389999,52.900002,52.93,54.150002,36596900
"2015-11-04",54.880001,54.060001,54.18,54.400002,37087800
"2015-11-05",54.700001,54,54.490002,54.380001,31468500
"2015-11-06",54.98,53.959999,54.09,54.919998,32851200
"2015-11-09",54.869999,53.560001,54.549999,54.16,32513100
"2015-11-10",54.130001,53.27,54.07,53.509998,55283700
"2015-11-11",54.200001,53.459999,53.700001,53.650002,36516300
"2015-11-12",53.98,53.189999,53.48,53.32,35361100
"2015-11-13",53.290001,52.529999,53.07,52.84,36848200
"2015-11-16",53.889999,52.849998,53.080002,53.77,32165200
"2015-11-17",53.529999,52.849998,53.169998,52.970001,31551300
"2015-11-18",53.98,52.98,53,53.849998,29710000
"2015-11-19",54.66,53.779999,53.990002,53.939999,28149200
"2015-11-20",54.299999,53.27,54.25,54.189999,37147600
"2015-11-23",54.459999,53.75,54.25,54.189999,28235900
"2015-11-24",54.439999,53.580002,53.919998,54.25,24600000
"2015-11-25",54.23,53.689999,54.09,53.689999,21005100
"2015-11-27",54.080002,53.790001,53.799999,53.93,9009100
"2015-11-30",54.959999,54,54.540001,54.349998,56241400
"2015-12-01",55.23,54.299999,54.41,55.220001,39952800
"2015-12-02",55.959999,55.060001,55.32,55.209999,47274900
"2015-12-03",55.77,53.93,55.490002,54.200001,38627800
"2015-12-04",56.23,54.099998,54.119999,55.91,43963700
"2015-12-07",55.970001,55.290001,55.790001,55.810001,30709800
"2015-12-08",56.099998,54.990002,55.470001,55.790001,32878000
"2015-12-09",55.869999,54.509998,55.369999,54.98,36373200
"2015-12-10",55.66,55.009998,55.389999,55.27,31775800
"2015-12-11",55.099998,54.009998,54.709999,54.060001,39549500
"2015-12-14",55.209999,53.68,54.330002,55.139999,46768900
"2015-12-15",55.900002,55.09,55.66,55.200001,39459000
"2015-12-16",56.25,54.759998,55.540001,56.130001,37503300
"2015-12-17",56.790001,55.529999,56.360001,55.700001,41280900
"2015-12-18",56,54.029999,55.77,54.130001,84684200
"2015-12-21",55.349998,54.23,54.880001,54.830002,37246300
"2015-12-22",55.48,54.5,54.990002,55.349998,28322200
"2015-12-23",55.880001,55.439999,55.700001,55.82,27279800
"2015-12-24",55.959999,55.43,55.860001,55.669998,9570000
"2015-12-28",55.950001,54.98,55.349998,55.950001,22458300
"2015-12-29",56.849998,56.060001,56.290001,56.549999,27731400
"2015-12-30",56.779999,56.290001,56.470001,56.310001,21704500
"2015-12-31",56.189999,55.419998,56.040001,55.48,27334100
"2016-01-04",54.799999,53.389999,54.32,54.799999,53778000
"2016-01-05",55.389999,54.540001,54.93,55.049999,34079700
"2016-01-06",54.400002,53.639999,54.32,54.049999,39518900
"2016-01-07",53.490002,52.07,52.700001,52.169998,56564900
"2016-01-08",53.279999,52.150002,52.369999,52.330002,48754000
"2016-01-11",52.849998,51.459999,52.509998,52.299999,36943800
"2016-01-12",53.099998,52.060001,52.759998,52.779999,36095500
"2016-01-13",54.07,51.299999,53.799999,51.639999,66883600
"2016-01-14",53.419998,51.57,52,53.110001,52381900
"2016-01-15",51.970001,50.34,51.310001,50.990002,71820700
"2016-01-19",51.68,50.060001,51.48,50.560001,43564500
"2016-01-20",51.380001,49.099998,49.98,50.790001,63273000
"2016-01-21",51.580002,50.299999,51,50.48,40191200
"2016-01-22",52.330002,51.259998,51.41,52.290001,37555800
"2016-01-25",52.650002,51.650002,51.939999,51.790001,34707700
"2016-01-26",52.439999,51.549999,51.790001,52.169998,28900800
"2016-01-27",52.200001,51.02,52.009998,51.220001,36775200
"2016-01-28",52.209999,51.25,51.860001,52.060001,62513800
"2016-01-29",55.09,54,54.73,55.09,83611700
"2016-02-01",55.09,54.5,54.880001,54.709999,44208500
"2016-02-02",54.259998,52.650002,54.169998,53,56313800
"2016-02-03",53.389999,51.259998,53.25,52.16,57559800
"2016-02-04",52.810001,51.369999,52.099998,52,46987100
"2016-02-05",52,49.560001,51.939999,50.16,62009000
"2016-02-08",49.57,48.189999,49.549999,49.41,59290500
"2016-02-09",50.240002,48.669998,49.02,49.279999,46740500
"2016-02-10",50.389999,49.52,49.889999,49.709999,38237000
"2016-02-11",50.110001,48.509998,48.68,49.689999,48878600
"2016-02-12",50.68,49.75,50.25,50.5,34243300
"2016-02-16",51.09,50.130001,50.900002,51.09,37291200
"2016-02-17",52.77,51.450001,51.490002,52.419998,40789000
"2016-02-18",52.950001,52.099998,52.330002,52.189999,27176000
"2016-02-19",52.279999,51.529999,51.970001,51.82,33559100
"2016-02-22",53,52.279999,52.279999,52.650002,25008300
"2016-02-23",52.369999,50.98,52.34,51.18,28895300
"2016-02-24",51.5,50.200001,50.689999,51.360001,33014500
"2016-02-25",52.099998,50.610001,51.73,52.099998,26939500
"2016-02-26",52.68,51.099998,52.599998,51.299999,35975900
"2016-02-29",51.650002,50.66,51.349998,50.880001,31654000
"2016-03-01",52.59,50.919998,50.970001,52.580002,33024500
"2016-03-02",52.959999,52.16,52.41,52.950001,29289900
"2016-03-03",52.970001,51.779999,52.970001,52.349998,24427800
"2016-03-04",52.450001,51.709999,52.400002,52.029999,33034200
"2016-03-07",51.799999,50.580002,51.560001,51.029999,38407800
"2016-03-08",52.130001,50.599998,50.799999,51.650002,33835100
"2016-03-09",52.849998,51.860001,51.889999,52.84,28251600
"2016-03-10",52.939999,51.16,52.93,52.049999,38387800
"2016-03-11",53.07,52.380001,53,53.07,32275700
"2016-03-14",53.59,52.630001,52.709999,53.169998,24083600
"2016-03-15",53.59,52.740002,52.75,53.59,21104800
"2016-03-16",54.599998,53.400002,53.450001,54.349998,31691700
"2016-03-17",55,54,54.209999,54.66,28223900
"2016-03-18",54.970001,53.450001,54.919998,53.490002,67625500
"2016-03-21",53.93,52.93,53.25,53.860001,23925700
"2016-03-22",54.25,53.459999,53.610001,54.07,23124100
"2016-03-23",54.240002,53.740002,54.110001,53.970001,20129000
"2016-03-24",54.330002,53.73,53.84,54.209999,19950000
"2016-03-28",54.290001,53.330002,54.209999,53.540001,17025100
"2016-03-29",54.860001,53.450001,53.66,54.709999,23924300
"2016-03-30",55.639999,54.900002,54.93,55.049999,23008300
"2016-03-31",55.59,54.860001,54.950001,55.23,26360500
"2016-04-01",55.610001,54.57,55.049999,55.57,24399200
"2016-04-04",55.66,55,55.43,55.43,18928800
"2016-04-05",55.299999,54.459999,55.189999,54.560001,19272300
"2016-04-06",55.200001,54.209999,54.360001,55.119999,21188700
"2016-04-07",54.91,54.23,54.869999,54.459999,19225100
"2016-04-08",55.279999,54.32,54.669998,54.419998,22167200
"2016-04-11",55.150002,54.299999,54.490002,54.310001,21414200
"2016-04-12",54.779999,53.759998,54.369999,54.650002,24944300
"2016-04-13",55.439999,54.889999,55.119999,55.349998,20818000
"2016-04-14",55.580002,55.07,55.220001,55.360001,20877100
"2016-04-15",55.919998,55.110001,55.299999,55.650002,28793800
"2016-04-18",56.59,55.209999,55.490002,56.459999,23786000
"2016-04-19",56.77,55.68,56.630001,56.389999,29596800
"2016-04-20",56.5,55.490002,56.290001,55.59,36195700
"2016-04-21",56.23,55.419998,55.799999,55.779999,38909100
"2016-04-22",52.43,50.77,51.91,51.779999,126834100
"2016-04-25",52.130001,51.630001,51.779999,52.110001,33226900
"2016-04-26",52.349998,51.09,52.259998,51.439999,33532600
"2016-04-27",51.5,50.549999,51.48,50.939999,43369300
"2016-04-28",50.77,49.560001,50.619999,49.900002,43134800
"2016-04-29",50.25,49.349998,49.349998,49.869999,48411700
"2016-05-02",50.75,49.779999,50,50.610001,33114500
"2016-05-03",50.41,49.599998,50.34,49.779999,26460200
"2016-05-04",50.060001,49.459999,49.84,49.869999,24257600
"2016-05-05",50.299999,49.73,49.869999,49.939999,25390700
"2016-05-06",50.389999,49.66,49.919998,50.389999,24787300
"2016-05-09",50.59,50,50.490002,50.07,17951600
"2016-05-10",51.099998,50.189999,50.330002,51.02,22891000
"2016-05-11",51.779999,51,51.130001,51.049999,24039100
"2016-05-12",51.810001,50.919998,51.200001,51.509998,24102800
"2016-05-13",51.900002,51.040001,51.439999,51.080002,22592300
"2016-05-16",51.959999,50.75,50.799999,51.830002,20032000
"2016-05-17",51.73,50.360001,51.720001,50.509998,27803500
"2016-05-18",51.139999,50.299999,50.48,50.810001,24907500
"2016-05-19",50.619999,49.82,50.470001,50.32,23722800
"2016-05-20",51.220001,50.400002,50.48,50.619999,23692400
